State	series_id                     	year	period	       value	footnote_codes
Mississippi	LAUCN280310000000004          	2011	M06	         877	R
Mississippi	LAUCN280310000000004          	2012	M06	         802	R
Mississippi	LAUCN280310000000004          	2013	M06	         713	R
Mississippi	LAUCN280310000000004          	2014	M06	         586	R
Mississippi	LAUCN280310000000004          	2015	M06	         539	R
Mississippi	LAUCN280310000000005          	2010	M06	        7610	R
Mississippi	LAUCN280310000000005          	2011	M06	        7870	R
Mississippi	LAUCN280310000000005          	2012	M06	        7768	R
Mississippi	LAUCN280310000000005          	2013	M06	        7466	R
Mississippi	LAUCN280310000000005          	2014	M06	        7526	R
Mississippi	LAUCN280310000000005          	2015	M06	        7598	R
Mississippi	LAUCN280310000000006          	2010	M06	        8463	R
Mississippi	LAUCN280310000000006          	2011	M06	        8747	R
Mississippi	LAUCN280310000000006          	2012	M06	        8570	R
Mississippi	LAUCN280310000000006          	2013	M06	        8179	R
Mississippi	LAUCN280310000000006          	2014	M06	        8112	R
Mississippi	LAUCN280310000000006          	2015	M06	        8137	R
Mississippi	LAUCN280330000000003          	2010	M06	         7.6	R
Mississippi	LAUCN280330000000003          	2011	M06	         7.7	R
Mississippi	LAUCN280330000000003          	2012	M06	         7.1	R
Mississippi	LAUCN280330000000003          	2013	M06	         6.7	R
Mississippi	LAUCN280330000000003          	2014	M06	         6.1	R
Mississippi	LAUCN280330000000003          	2015	M06	         5.4	R
Mississippi	LAUCN280330000000004          	2010	M06	        6136	R
Mississippi	LAUCN280330000000004          	2011	M06	        6463	R
Mississippi	LAUCN280330000000004          	2012	M06	        6032	R
Mississippi	LAUCN280330000000004          	2013	M06	        5489	R
Mississippi	LAUCN280330000000004          	2014	M06	        5037	R
Mississippi	LAUCN280330000000004          	2015	M06	        4620	R
Mississippi	LAUCN280330000000005          	2010	M06	       74413	R
Mississippi	LAUCN280330000000005          	2011	M06	       77414	R
Mississippi	LAUCN280330000000005          	2012	M06	       78356	R
Mississippi	LAUCN280330000000005          	2013	M06	       77028	R
Mississippi	LAUCN280330000000005          	2014	M06	       77525	R
Mississippi	LAUCN280330000000005          	2015	M06	       80585	R
Mississippi	LAUCN280330000000006          	2010	M06	       80549	R
Mississippi	LAUCN280330000000006          	2011	M06	       83877	R
Mississippi	LAUCN280330000000006          	2012	M06	       84388	R
Mississippi	LAUCN280330000000006          	2013	M06	       82517	R
Mississippi	LAUCN280330000000006          	2014	M06	       82562	R
Mississippi	LAUCN280330000000006          	2015	M06	       85205	R
Mississippi	LAUCN280350000000003          	2010	M06	        10.3	R
Mississippi	LAUCN280350000000003          	2011	M06	        11.4	R
Mississippi	LAUCN280350000000003          	2012	M06	        10.1	R
Mississippi	LAUCN280350000000003          	2013	M06	         9.6	R
Mississippi	LAUCN280350000000003          	2014	M06	         8.5	R
Mississippi	LAUCN280350000000003          	2015	M06	         7.3	R
Mississippi	LAUCN280350000000004          	2010	M06	        3544	R
Mississippi	LAUCN280350000000004          	2011	M06	        4011	R
Mississippi	LAUCN280350000000004          	2012	M06	        3525	R
Mississippi	LAUCN280350000000004          	2013	M06	        3232	R
Mississippi	LAUCN280350000000004          	2014	M06	        2780	R
Mississippi	LAUCN280350000000004          	2015	M06	        2411	R
Mississippi	LAUCN280350000000005          	2010	M06	       30730	R
Mississippi	LAUCN280350000000005          	2011	M06	       31064	R
Mississippi	LAUCN280350000000005          	2012	M06	       31307	R
Mississippi	LAUCN280350000000005          	2013	M06	       30295	R
Mississippi	LAUCN280350000000005          	2014	M06	       29793	R
Mississippi	LAUCN280350000000005          	2015	M06	       30593	R
Mississippi	LAUCN280350000000006          	2010	M06	       34274	R
Mississippi	LAUCN280350000000006          	2011	M06	       35075	R
Mississippi	LAUCN280350000000006          	2012	M06	       34832	R
Mississippi	LAUCN280350000000006          	2013	M06	       33527	R
Mississippi	LAUCN280350000000006          	2014	M06	       32573	R
Mississippi	LAUCN280350000000006          	2015	M06	       33004	R
Mississippi	LAUCN280370000000003          	2010	M06	        12.0	R
Mississippi	LAUCN280370000000003          	2011	M06	        11.8	R
Mississippi	LAUCN280370000000003          	2012	M06	        10.8	R
Mississippi	LAUCN280370000000003          	2013	M06	        10.4	R
Mississippi	LAUCN280370000000003          	2014	M06	         9.7	R
Mississippi	LAUCN280370000000003          	2015	M06	         8.8	R
Mississippi	LAUCN280370000000004          	2010	M06	         384	R
Mississippi	LAUCN280370000000004          	2011	M06	         380	R
Mississippi	LAUCN280370000000004          	2012	M06	         335	R
Mississippi	LAUCN280370000000004          	2013	M06	         307	R
Mississippi	LAUCN280370000000004          	2014	M06	         286	R
Mississippi	LAUCN280370000000004          	2015	M06	         263	R
Mississippi	LAUCN280370000000005          	2010	M06	        2809	R
Mississippi	LAUCN280370000000005          	2011	M06	        2837	R
Mississippi	LAUCN280370000000005          	2012	M06	        2761	R
Mississippi	LAUCN280370000000005          	2013	M06	        2655	R
Mississippi	LAUCN280370000000005          	2014	M06	        2651	R
Mississippi	LAUCN280370000000005          	2015	M06	        2723	R
Mississippi	LAUCN280370000000006          	2010	M06	        3193	R
Mississippi	LAUCN280370000000006          	2011	M06	        3217	R
Mississippi	LAUCN280370000000006          	2012	M06	        3096	R
Mississippi	LAUCN280370000000006          	2013	M06	        2962	R
Mississippi	LAUCN280370000000006          	2014	M06	        2937	R
Mississippi	LAUCN280370000000006          	2015	M06	        2986	R
Mississippi	LAUCN280390000000003          	2010	M06	        11.9	R
Mississippi	LAUCN280390000000003          	2011	M06	        13.7	R
Mississippi	LAUCN280390000000003          	2012	M06	        11.0	R
Mississippi	LAUCN280390000000003          	2013	M06	        10.8	R
Mississippi	LAUCN280390000000003          	2014	M06	         9.2	R
Mississippi	LAUCN280390000000003          	2015	M06	         8.5	R
Mississippi	LAUCN280390000000004          	2010	M06	        1038	R
Mississippi	LAUCN280390000000004          	2011	M06	        1242	R
Mississippi	LAUCN280390000000004          	2012	M06	         979	R
Mississippi	LAUCN280390000000004          	2013	M06	         930	R
Mississippi	LAUCN280390000000004          	2014	M06	         858	R
Mississippi	LAUCN280390000000004          	2015	M06	         772	R
Mississippi	LAUCN280390000000005          	2010	M06	        7664	R
Mississippi	LAUCN280390000000005          	2011	M06	        7832	R
Mississippi	LAUCN280390000000005          	2012	M06	        7918	R
Mississippi	LAUCN280390000000005          	2013	M06	        7713	R
Mississippi	LAUCN280390000000005          	2014	M06	        8518	R
Mississippi	LAUCN280390000000005          	2015	M06	        8299	R
Mississippi	LAUCN280390000000006          	2010	M06	        8702	R
Mississippi	LAUCN280390000000006          	2011	M06	        9074	R
Mississippi	LAUCN280390000000006          	2012	M06	        8897	R
Mississippi	LAUCN280390000000006          	2013	M06	        8643	R
Mississippi	LAUCN280390000000006          	2014	M06	        9376	R
Mississippi	LAUCN280390000000006          	2015	M06	        9071	R
Mississippi	LAUCN280410000000003          	2010	M06	        12.6	R
Mississippi	LAUCN280410000000003          	2011	M06	        13.8	R
Mississippi	LAUCN280410000000003          	2012	M06	        12.9	R
Mississippi	LAUCN280410000000003          	2013	M06	        11.6	R
Mississippi	LAUCN280410000000003          	2014	M06	         9.8	R
Mississippi	LAUCN280410000000003          	2015	M06	         8.4	R
Mississippi	LAUCN280410000000004          	2010	M06	         565	R
Mississippi	LAUCN280410000000004          	2011	M06	         637	R
Mississippi	LAUCN280410000000004          	2012	M06	         597	R
Mississippi	LAUCN280410000000004          	2013	M06	         526	R
Mississippi	LAUCN280410000000004          	2014	M06	         435	R
Mississippi	LAUCN280410000000004          	2015	M06	         372	R
Mississippi	LAUCN280410000000005          	2010	M06	        3921	R
Mississippi	LAUCN280410000000005          	2011	M06	        3972	R
Mississippi	LAUCN280410000000005          	2012	M06	        4017	R
Mississippi	LAUCN280410000000005          	2013	M06	        3990	R
Mississippi	LAUCN280410000000005          	2014	M06	        4018	R
Mississippi	LAUCN280410000000005          	2015	M06	        4067	R
Mississippi	LAUCN280410000000006          	2010	M06	        4486	R
Mississippi	LAUCN280410000000006          	2011	M06	        4609	R
Mississippi	LAUCN280410000000006          	2012	M06	        4614	R
Mississippi	LAUCN280410000000006          	2013	M06	        4516	R
Mississippi	LAUCN280410000000006          	2014	M06	        4453	R
Mississippi	LAUCN280410000000006          	2015	M06	        4439	R
Mississippi	LAUCN280430000000003          	2010	M06	        11.1	R
Mississippi	LAUCN280430000000003          	2011	M06	        10.8	R
Mississippi	LAUCN280430000000003          	2012	M06	         9.6	R
Mississippi	LAUCN280430000000003          	2013	M06	        10.0	R
Mississippi	LAUCN280430000000003          	2014	M06	         7.8	R
Mississippi	LAUCN280430000000003          	2015	M06	         6.6	R
Mississippi	LAUCN280430000000004          	2010	M06	        1094	R
Mississippi	LAUCN280430000000004          	2011	M06	        1077	R
Mississippi	LAUCN280430000000004          	2012	M06	         954	R
Mississippi	LAUCN280430000000004          	2013	M06	         948	R
Mississippi	LAUCN280430000000004          	2014	M06	         728	R
Mississippi	LAUCN280430000000004          	2015	M06	         639	R
Mississippi	LAUCN280430000000005          	2010	M06	        8720	R
Mississippi	LAUCN280430000000005          	2011	M06	        8895	R
Mississippi	LAUCN280430000000005          	2012	M06	        8983	R
Mississippi	LAUCN280430000000005          	2013	M06	        8561	R
Mississippi	LAUCN280430000000005          	2014	M06	        8649	R
Mississippi	LAUCN280430000000005          	2015	M06	        9067	R
Mississippi	LAUCN280430000000006          	2010	M06	        9814	R
Mississippi	LAUCN280430000000006          	2011	M06	        9972	R
Mississippi	LAUCN280430000000006          	2012	M06	        9937	R
Mississippi	LAUCN280430000000006          	2013	M06	        9509	R
Mississippi	LAUCN280430000000006          	2014	M06	        9377	R
Mississippi	LAUCN280430000000006          	2015	M06	        9706	R
Mississippi	LAUCN280450000000003          	2010	M06	         8.6	R
Mississippi	LAUCN280450000000003          	2011	M06	        10.0	R
Mississippi	LAUCN280450000000003          	2012	M06	         8.9	R
Mississippi	LAUCN280450000000003          	2013	M06	         8.5	R
Mississippi	LAUCN280450000000003          	2014	M06	         7.8	R
Mississippi	LAUCN280450000000003          	2015	M06	         7.2	R
Mississippi	LAUCN280450000000004          	2010	M06	        1748	R
Mississippi	LAUCN280450000000004          	2011	M06	        2063	R
Mississippi	LAUCN280450000000004          	2012	M06	        1805	R
Mississippi	LAUCN280450000000004          	2013	M06	        1648	R
Mississippi	LAUCN280450000000004          	2014	M06	        1481	R
Mississippi	LAUCN280450000000004          	2015	M06	        1373	R
Mississippi	LAUCN280450000000005          	2010	M06	       18543	R
Mississippi	LAUCN280450000000005          	2011	M06	       18483	R
Mississippi	LAUCN280450000000005          	2012	M06	       18372	R
Mississippi	LAUCN280450000000005          	2013	M06	       17816	R
Mississippi	LAUCN280450000000005          	2014	M06	       17450	R
Mississippi	LAUCN280450000000005          	2015	M06	       17680	R
Mississippi	LAUCN280450000000006          	2010	M06	       20291	R
Mississippi	LAUCN280450000000006          	2011	M06	       20546	R
Mississippi	LAUCN280450000000006          	2012	M06	       20177	R
Mississippi	LAUCN280450000000006          	2013	M06	       19464	R
Mississippi	LAUCN280450000000006          	2014	M06	       18931	R
Mississippi	LAUCN280450000000006          	2015	M06	       19053	R
Mississippi	LAUCN280470000000003          	2010	M06	         8.5	R
Mississippi	LAUCN280470000000003          	2011	M06	         9.3	R
Mississippi	LAUCN280470000000003          	2012	M06	         8.7	R
Mississippi	LAUCN280470000000003          	2013	M06	         8.2	R
Mississippi	LAUCN280470000000003          	2014	M06	         7.2	R
Mississippi	LAUCN280470000000003          	2015	M06	         6.5	R
Mississippi	LAUCN280470000000004          	2010	M06	        7843	R
Mississippi	LAUCN280470000000004          	2011	M06	        8649	R
Mississippi	LAUCN280470000000004          	2012	M06	        7946	R
Mississippi	LAUCN280470000000004          	2013	M06	        7267	R
Mississippi	LAUCN280470000000004          	2014	M06	        6261	R
Mississippi	LAUCN280470000000004          	2015	M06	        5677	R
Mississippi	LAUCN280470000000005          	2010	M06	       83895	R
